FromNodeId ToNodeId Weight
159 339 -240
159 344 -560
159 347 -1004
159 348 -415
159 349 -587
159 350 -134
159 354 -243
159 355 -193
159 360 -425
159 361 -230
159 363 -205
159 364 -353
159 365 -297
159 366 -272
159 367 -403
159 368 -417
159 369 -442
159 372 -744
159 376 -192
159 378 -1019
159 379 -437
159 381 -145
159 383 -429
159 388 -245
159 389 -362
159 390 -286
159 393 -181
159 394 -457
159 395 -310
159 396 -243
159 398 -307
159 401 -472
159 402 -212
159 403 -209
159 406 -190
159 407 -200
159 408 -194
159 411 -320
159 412 -537
159 413 -470
159 415 -192
159 416 -190
159 417 -244
159 418 -116
159 419 -356
159 420 -255
159 421 -224
159 423 -280
159 427 -213
159 428 -465
159 430 -260
159 432 -310
159 434 -59
159 435 -482
159 436 -704
159 437 -457
159 438 -261
159 440 -206
159 441 -173
159 443 -314
159 444 -288
159 445 -206
159 447 -165
159 449 -145
159 451 -324
167 1 -268
167 6 -567
167 7 -431
167 14 -604
167 16 -480
167 19 -346
167 23 -538
167 27 -281
167 32 -1665
167 36 -263
167 38 -362
167 39 -469
167 40 -520
167 41 -263
167 45 -440
167 46 -355
167 47 -391
167 49 -266
167 50 -592
167 53 -635
167 55 -564
167 57 -431
167 60 -403
167 63 -302
167 68 -282
167 74 -210
167 76 -245
167 78 -525
167 82 -402
167 86 -236
167 94 -282
167 95 -253
167 100 -288
167 101 -218
167 103 -405
167 112 -200
167 113 -446
167 115 -500
167 125 -265
167 127 -355
167 134 -279
167 136 -484
167 139 -441
167 150 -265
167 156 -318
167 159 -298
167 168 -787
167 170 -504
167 172 -426
167 176 -837
167 178 -316
167 180 -523
167 182 -423
167 184 -272
167 192 -451
167 193 -590
167 195 -395
167 202 -397
167 204 -270
167 217 -481
167 221 -208
167 230 -341
167 237 -505
167 240 -265
167 241 -418
167 246 -407
167 247 -240
167 252 -605
167 257 -229
167 264 -256
167 266 -477
167 269 -80
167 270 -264
167 271 -445
167 274 -208
167 280 -503
167 290 -257
167 293 -598
167 294 -302
167 298 -385
167 304 -390
167 305 -297
167 307 -432
167 308 -321
167 313 -427
167 321 -247
167 323 -285
167 324 -412
167 325 -420
167 326 -252
167 330 -570
167 331 -419
167 336 -574
167 342 -395
167 344 -312
167 347 -323
167 350 -303
167 354 -211
167 360 -424
167 364 -308
167 366 -338
167 367 -418
167 368 -429
167 369 -429
167 376 -1672
167 378 -407
167 383 -414
167 389 -203
167 390 -265
167 394 -458
167 396 -363
167 398 -212
167 402 -248
167 406 -755
167 408 -446
167 412 -415
167 419 -410
167 420 -258
167 434 -281
167 435 -276
167 437 -350
167 440 -1669
167 441 -564
167 444 -365
167 451 -236
170 1 -356
170 2 -349
170 3 -244
170 5 -256
170 7 -370
170 8 -365
170 9 -176
170 11 -348
170 12 -205
170 13 -350
170 14 -604
170 15 -222
170 16 -202
170 17 -580
170 18 -235
170 19 -147
170 21 -222
170 23 -400
170 24 -265
170 25 -515
170 26 -495
170 27 -65
170 28 -255
170 31 -287
170 32 -282
170 33 -422
170 34 -270
170 36 -365
170 38 -401
170 40 -236
170 41 -350
170 43 -246
170 44 -235
170 45 -430
170 47 -410
170 48 -245
170 49 -327
170 50 -345
170 51 -307
170 52 -100
170 53 -420
170 54 -279
170 56 -480
170 57 -414
170 59 -290
170 60 -423
170 62 -580
170 63 -254
170 65 -217
170 66 -205
170 67 -190
170 68 -116
170 69 -200
170 70 -350
170 71 -226
170 73 -585
170 74 -140
170 76 -124
170 77 -195
170 78 -105
170 80 -466
170 81 -398
170 82 -349
170 83 -249
170 84 -208
170 85 -297
170 86 -105
170 87 -315
170 90 -353
170 94 -223
170 95 -193
170 96 -270
170 97 -303
170 98 -363
170 99 -472
170 100 -328
170 101 -266
170 102 -117
170 103 -392
170 106 -445
170 107 -267
170 108 -155
170 109 -254
170 110 -300
170 111 -663
170 112 -302
170 113 -416
170 115 -520
170 116 -460
170 117 -197
170 119 -170
170 120 -272
170 121 -523
170 122 -1640
170 123 -249
170 124 -1407
170 125 -312
170 126 -575
170 127 -271
170 128 -198
170 129 -218
170 130 -215
170 131 -155
170 132 -272
170 133 -477
170 134 -411
170 135 -841
170 136 -186
170 137 -316
170 139 -195
170 140 -387
170 142 -270
170 143 -205
170 144 -269
170 145 -480
170 146 -316
170 149 -540
170 150 -337
170 152 -569
170 153 -195
170 155 -645
170 156 -418
170 157 -221
170 158 -240
170 159 -189
170 160 -471
170 161 -219
170 162 -212
170 163 -279
170 166 -233
170 167 -327
170 168 -440
170 169 -149
170 171 -610
170 172 -446
170 173 -370
170 174 -915
170 175 -227
170 176 -765
170 178 -235
170 179 -209
170 180 -235
170 182 -443
170 183 -395
170 184 -150
170 185 -420
170 187 -277
170 188 -325
170 189 -330
170 190 -245
170 191 -288
170 192 -498
170 193 -235
170 194 -220
170 195 -415
170 196 -207
170 197 -200
170 198 -341
170 200 -754
170 201 -227
170 202 -433
170 204 -299
170 207 -1104
170 210 -316
170 211 -359
170 214 -525
170 215 -318
170 216 -1106
170 217 -200
170 219 -812
170 221 -260
170 222 -329
170 223 -415
170 224 -640
170 227 -227
170 229 -450
170 230 -335
170 232 -760
170 233 -335
170 236 -470
170 237 -198
170 239 -911
170 240 -299
170 241 -284
170 242 -242
170 243 -487
170 245 -470
170 246 -366
170 247 -208
170 248 -344
170 250 -252
170 251 -215
170 253 -404
170 254 -284
170 255 -304
170 256 -274
170 257 -361
170 259 -358
170 261 -506
170 263 -278
170 264 -298
170 265 -302
170 266 -178
170 267 -358
170 268 -151
170 269 -175
170 270 -424
170 271 -411
170 272 -254
170 274 -252
170 275 -258
170 276 -320
170 277 -465
170 278 -497
170 279 -266
170 280 -75
170 282 -225
170 283 -1115
170 284 -470
170 285 -235
170 286 -221
170 289 -311
170 290 -145
170 291 -214
170 293 -276
170 294 -55
170 296 -186
170 298 -169
170 299 -259
170 300 -1260
170 302 -445
170 304 -304
170 305 -271
170 306 -440
170 307 -460
170 308 -167
170 309 -184
170 310 -287
170 312 -318
170 313 -450
170 314 -286
170 315 -160
170 316 -501
170 317 -268
170 318 -1027
170 319 -275
170 321 -230
170 323 -68
170 324 -334
170 325 -440
170 326 -83
170 328 -443
170 331 -482
170 332 -600
170 339 -191
170 341 -303
170 342 -99
170 344 -367
170 345 -1580
170 346 -499
170 347 -405
170 348 -455
170 349 -283
170 350 -188
170 352 -206
170 353 -520
170 354 -260
170 355 -80
170 358 -221
170 360 -465
170 361 -221
170 362 -441
170 363 -182
170 364 -305
170 365 -474
170 366 -320
170 367 -475
170 368 -445
170 369 -487
170 370 -490
170 372 -496
170 376 -280
170 377 -278
170 378 -427
170 379 -408
170 380 -288
170 381 -210
170 383 -440
170 384 -363
170 385 -205
170 387 -626
170 388 -326
170 389 -337
170 390 -307
170 393 -225
170 394 -432
170 395 -265
170 396 -291
170 398 -282
170 399 -468
170 400 -263
170 401 -302
170 402 -169
170 403 -207
170 405 -275
170 406 -270
170 407 -252
170 408 -175
170 409 -1748
170 411 -369
170 412 -435
170 413 -314
170 414 -428
170 415 -185
170 416 -112
170 417 -235
170 418 -207
170 419 -410
170 420 -286
170 421 -344
170 422 -443
170 423 -413
170 425 -534
170 427 -333
170 428 -476
170 429 -649
170 430 -1090
170 431 -1160
170 432 -371
170 434 -65
170 435 -377
170 437 -370
170 438 -233
170 440 -175
170 443 -419
170 444 -286
170 447 -185
170 449 -193
170 450 -265
170 451 -340
170 455 -443
173 1 -213
173 6 -512
173 7 -433
173 14 -609
173 15 -267
173 16 -252
173 19 -253
173 23 -310
173 27 -288
173 38 -406
173 39 -826
173 41 -208
173 45 -435
173 46 -285
173 47 -398
173 52 -235
173 53 -580
173 57 -419
173 60 -410
173 63 -303
173 68 -251
173 74 -209
173 76 -243
173 78 -210
173 82 -409
173 86 -234
173 94 -284
173 95 -310
173 100 -260
173 101 -284
173 102 -215
173 112 -207
173 113 -421
173 115 -445
173 127 -300
173 129 -240
173 134 -224
173 136 -429
173 139 -386
173 153 -205
173 156 -263
173 157 -190
173 159 -305
173 170 -276
173 172 -433
173 176 -782
173 178 -313
173 182 -430
173 184 -230
173 185 -30
173 192 -808
173 193 -535
173 195 -402
173 201 -285
173 202 -342
173 204 -203
173 217 -253
173 221 -210
173 227 -337
173 230 -334
173 240 -210
173 241 -425
173 246 -365
173 247 -259
173 251 -206
173 252 -550
173 257 -174
173 264 -247
173 266 -422
173 268 -236
173 269 -62
173 270 -209
173 271 -416
173 274 -205
173 280 -537
173 290 -264
173 293 -543
173 294 -279
173 298 -290
173 304 -397
173 305 -175
173 307 -377
173 308 -330
173 313 -372
173 321 -262
173 323 -313
173 324 -333
173 325 -427
173 326 -259
173 331 -364
173 336 -544
173 342 -252
173 344 -257
173 347 -268
173 350 -310
173 354 -218
173 355 -262
173 360 -369
173 361 -307
173 364 -297
173 366 -345
173 367 -363
173 368 -374
173 369 -374
173 378 -367
173 383 -359
173 389 -217
173 390 -192
173 393 -285
173 394 -437
173 396 -370
173 402 -245
173 408 -391
173 416 -246
173 417 -280
173 419 -355
173 420 -405
173 434 -258
173 435 -221
173 437 -357
173 438 -240
173 441 -509
173 444 -372
176 1 -732
176 2 -610
176 3 -653
176 4 -578
176 5 -663
176 6 -688
176 7 -480
176 8 -602
176 9 -751
176 10 -684
176 13 -594
176 14 -677
176 15 -612
176 16 -720
176 17 -513
176 19 -524
176 20 -820
176 21 -732
176 23 -545
176 26 -408
176 27 -651
176 28 -1117
176 32 -578
176 33 -575
176 35 -458
176 36 -723
176 38 -499
176 39 -1073
176 40 -615
176 41 -586
176 43 -744
176 45 -455
176 46 -690
176 47 -496
176 49 -762
176 50 -610
176 51 -662
176 52 -650
176 53 -405
176 55 -740
176 56 -600
176 57 -533
176 58 -465
176 60 -586
176 61 -534
176 62 -700
176 63 -595
176 64 -639
176 65 -778
176 66 -694
176 67 -714
176 68 -636
176 69 -736
176 71 -664
176 72 -609
176 74 -474
176 75 -429
176 76 -522
176 78 -604
176 80 -586
176 81 -555
176 82 -511
176 84 -680
176 85 -652
176 86 -643
176 87 -670
176 88 -470
176 89 -809
176 90 -568
176 91 -843
176 92 -889
176 93 -436
176 94 -440
176 95 -608
176 96 -745
176 99 -605
176 100 -400
176 101 -584
176 102 -607
176 103 -916
176 104 -641
176 106 -590
176 107 -659
176 109 -700
176 110 -715
176 111 -650
176 112 -810
176 113 -522
176 114 -679
176 115 -500
176 116 -580
176 118 -650
176 119 -782
176 121 -438
176 122 -448
176 123 -664
176 124 -792
176 125 -596
176 126 -506
176 127 -583
176 128 -758
176 129 -747
176 130 -742
176 133 -412
176 134 -737
176 136 -662
176 139 -670
176 140 -645
176 141 -587
176 142 -643
176 143 -652
176 144 -690
176 145 -578
176 147 -811
176 149 -458
176 150 -725
176 151 -599
176 152 -506
176 153 -594
176 156 -550
176 157 -603
176 158 -785
176 159 -660
176 162 -649
176 163 -572
176 164 -850
176 166 -979
176 167 -852
176 168 -610
176 169 -670
176 170 -680
176 171 -690
176 172 -501
176 173 -957
176 174 -50
176 177 -25
176 178 -455
176 179 -789
176 180 -636
176 181 -1080
176 182 -496
176 184 -620
176 185 -732
176 186 -434
176 189 -920
176 190 -574
176 192 -497
176 193 -620
176 195 -1029
176 199 -557
176 200 -35
176 201 -608
176 202 -553
176 203 -506
176 204 -577
176 205 -32
176 206 -592
176 207 -474
176 209 -599
176 210 -758
176 211 -601
176 213 -686
176 216 -845
176 217 -636
176 219 -41
176 221 -725
176 222 -570
176 223 -639
176 224 -846
176 225 -30
176 227 -616
176 228 -586
176 229 -610
176 230 -330
176 233 -667
176 234 -1025
176 236 -590
176 237 -658
176 238 -585
176 239 -35
176 240 -589
176 241 -608
176 242 -870
176 243 -588
176 244 -750
176 245 -627
176 246 -307
176 247 -622
176 248 -565
176 249 -739
176 250 -793
176 251 -616
176 252 -692
176 256 -1113
176 257 -687
176 259 -602
176 260 -859
176 261 -427
176 263 -743
176 264 -584
176 265 -774
176 266 -640
176 267 -632
176 268 -585
176 269 -454
176 270 -723
176 271 -500
176 272 -570
176 273 -379
176 274 -627
176 275 -1004
176 276 -585
176 278 -377
176 279 -703
176 280 -695
176 281 -619
176 283 -430
176 286 -794
176 287 -455
176 288 -1042
176 289 -776
176 290 -582
176 293 -563
176 294 -570
176 295 -843
176 296 -750
176 298 -643
176 300 -575
176 301 -589
176 302 -300
176 304 -545
176 305 -569
176 306 -330
176 307 -318
176 308 -630
176 309 -734
176 311 -518
176 313 -406
176 314 -705
176 316 -463
176 318 -629
176 319 -646
176 320 -723
176 321 -655
176 322 -751
176 323 -662
176 324 -340
176 325 -738
176 326 -612
176 328 -563
176 329 -655
176 330 -819
176 331 -315
176 334 -525
176 335 -898
176 336 -687
176 337 -920
176 338 -710
176 339 -1127
176 340 -820
176 342 -643
176 344 -547
176 345 -414
176 346 -435
176 347 -665
176 348 -435
176 349 -727
176 350 -656
176 351 -585
176 352 -668
176 354 -760
176 355 -652
176 356 -835
176 360 -300
176 361 -678
176 364 -362
176 365 -628
176 366 -555
176 367 -315
176 368 -286
176 369 -300
176 370 -389
176 371 -606
176 372 -405
176 373 -593
176 374 -419
176 376 -737
176 378 -634
176 381 -711
176 382 -853
176 383 -335
176 388 -613
176 389 -727
176 390 -586
176 391 -639
176 392 -911
176 393 -661
176 394 -460
176 395 -724
176 396 -591
176 398 -672
176 399 -497
176 401 -2855
176 402 -565
176 403 -790
176 404 -633
176 406 -650
176 407 -717
176 408 -643
176 409 -514
176 410 -618
176 411 -672
176 412 -1012
176 413 -967
176 415 -653
176 416 -635
176 417 -714
176 418 -656
176 419 -467
176 420 -563
176 421 -699
176 422 -563
176 423 -568
176 424 -612
176 427 -688
176 428 -340
176 429 -445
176 430 -595
176 432 -562
176 433 -637
176 434 -624
176 435 -735
176 437 -955
176 438 -804
176 439 -623
176 440 -647
176 441 -696
176 442 -880
176 443 -545
176 444 -562
176 445 -782
176 446 -507
176 448 -698
176 449 -751
176 451 -626
176 452 -797
176 453 -450
176 455 -472
184 1 -237
184 2 -275
184 3 -174
184 4 -325
184 5 -218
184 6 -185
184 7 -279
184 8 -232
184 9 -189
184 10 -342
184 11 -197
184 12 -195
184 13 -265
184 14 -517
184 15 -158
184 16 -197
184 17 -290
184 18 -225
184 19 -90
184 20 -195
184 21 -202
184 22 -250
184 23 -233
184 26 -367
184 27 -90
184 28 -251
184 29 -270
184 32 -205
184 33 -239
184 36 -238
184 38 -275
184 39 -210
184 40 -185
184 41 -238
184 45 -310
184 46 -137
184 47 -308
184 48 -207
184 49 -224
184 50 -273
184 51 -209
184 52 -257
184 53 -350
184 54 -174
184 55 -198
184 56 -440
184 57 -335
184 59 -150
184 60 -282
184 62 -540
184 63 -174
184 64 -297
184 66 -201
184 67 -167
184 68 -85
184 69 -203
184 71 -188
184 72 -267
184 74 -50
184 76 -44
184 77 -240
184 78 -65
184 80 -343
184 81 -240
184 82 -240
184 83 -198
184 84 -162
184 85 -206
184 86 -184
184 87 -206
184 90 -254
184 91 -350
184 94 -135
184 95 -132
184 96 -283
184 99 -337
184 100 -160
184 101 -173
184 102 -69
184 103 -313
184 104 -386
184 106 -405
184 107 -192
184 108 -160
184 109 -145
184 110 -213
184 111 -308
184 112 -209
184 113 -336
184 115 -290
184 116 -420
184 117 -190
184 119 -155
184 120 -192
184 121 -385
184 122 -1130
184 124 -1531
184 125 -198
184 126 -342
184 127 -168
184 128 -161
184 129 -157
184 130 -196
184 131 -235
184 132 -328
184 133 -342
184 134 -254
184 136 -154
184 137 -211
184 139 -146
184 140 -220
184 142 -218
184 144 -199
184 145 -338
184 147 -366
184 149 -437
184 150 -240
184 152 -285
184 153 -139
184 155 -360
184 156 -293
184 157 -151
184 158 -410
184 159 -166
184 160 -205
184 161 -202
184 162 -179
184 163 -214
184 164 -301
184 165 -195
184 166 -327
184 167 -248
184 168 -275
184 169 -183
184 170 -130
184 171 -325
184 172 -341
184 173 -267
184 174 -1205
184 175 -185
184 176 -686
184 178 -138
184 179 -142
184 180 -192
184 181 -219
184 182 -336
184 185 -240
184 187 -187
184 188 -228
184 189 -229
184 190 -210
184 191 -237
184 192 -337
184 193 -115
184 194 -190
184 195 -312
184 196 -157
184 197 -150
184 198 -236
184 200 -662
184 201 -152
184 202 -372
184 204 -85
184 207 -1094
184 210 -236
184 211 -226
184 212 -267
184 213 -241
184 214 -160
184 215 -193
184 217 -196
184 219 -717
184 221 -168
184 222 -225
184 223 -229
184 224 -355
184 226 -170
184 227 -166
184 228 -365
184 229 -286
184 230 -237
184 231 -205
184 232 -207
184 233 -272
184 234 -305
184 236 -430
184 237 -174
184 238 -390
184 239 -921
184 240 -213
184 241 -195
184 242 -158
184 243 -383
184 244 -220
184 245 -246
184 246 -270
184 248 -242
184 249 -180
184 250 -183
184 251 -152
184 252 -208
184 253 -354
184 254 -170
184 255 -145
184 256 -169
184 257 -204
184 258 -301
184 259 -269
184 260 -286
184 261 -398
184 263 -244
184 264 -84
184 265 -212
184 266 -153
184 267 -254
184 268 -62
184 269 -105
184 270 -258
184 271 -332
184 272 -230
184 274 -163
184 275 -368
184 276 -215
184 278 -384
184 279 -200
184 280 -215
184 281 -277
184 282 -270
184 284 -201
184 285 -195
184 286 -193
184 288 -235
184 289 -301
184 290 -192
184 291 -194
184 292 -207
184 293 -234
184 294 -114
184 295 -218
184 296 -201
184 298 -188
184 299 -269
184 301 -369
184 302 -450
184 303 -268
184 304 -199
184 305 -192
184 306 -344
184 307 -376
184 308 -132
184 309 -216
184 312 -213
184 313 -352
184 314 -215
184 316 -391
184 317 -186
184 319 -213
184 321 -149
184 323 -102
184 324 -225
184 325 -337
184 326 -71
184 327 -335
184 328 -403
184 330 -237
184 331 -360
184 333 -277
184 336 -190
184 337 -315
184 339 -248
184 341 -163
184 342 -105
184 344 -264
184 345 -1070
184 346 -459
184 347 -298
184 348 -345
184 349 -183
184 350 -180
184 351 -375
184 352 -168
184 354 -171
184 355 -175
184 356 -320
184 357 -267
184 359 -295
184 360 -370
184 361 -158
184 362 -391
184 363 -190
184 364 -230
184 365 -285
184 366 -255
184 367 -315
184 368 -450
184 369 -420
184 370 -370
184 372 -362
184 373 -433
184 375 -300
184 376 -135
184 378 -324
184 379 -257
184 380 -273
184 381 -249
184 382 -318
184 383 -355
184 385 -220
184 388 -220
184 389 -245
184 390 -212
184 394 -330
184 396 -185
184 398 -187
184 399 -337
184 400 -343
184 401 -395
184 402 -64
184 403 -204
184 404 -291
184 405 -415
184 406 -198
184 407 -200
184 408 -127
184 409 -314
184 411 -291
184 412 -332
184 413 -262
184 414 -268
184 415 -172
184 416 -90
184 417 -183
184 418 -180
184 419 -385
184 420 -199
184 421 -180
184 422 -403
184 423 -249
184 424 -270
184 427 -210
184 428 -384
184 429 -667
184 430 -240
184 432 -226
184 434 -87
184 436 -230
184 437 -267
184 438 -168
184 440 -230
184 441 -193
184 443 -284
184 444 -181
184 445 -186
184 447 -216
184 448 -434
184 449 -173
184 451 -230
184 452 -437
184 455 -348
185 1 -207
185 6 -272
185 7 -488
185 14 -664
185 15 -200
185 16 -307
185 19 -268
185 23 -355
185 27 -274
185 38 -461
185 39 -586
185 45 -490
185 46 -311
185 47 -453
185 52 -290
185 53 -635
185 57 -474
185 60 -465
185 63 -203
185 68 -295
185 74 -249
185 76 -255
185 78 -263
185 82 -464
185 86 -289
185 94 -318
185 95 -365
185 100 -315
185 101 -195
185 102 -242
185 112 -239
185 113 -476
185 115 -500
185 127 -355
185 129 -295
185 134 -279
185 136 -344
185 139 -339
185 153 -193
185 156 -318
185 157 -245
185 159 -360
185 170 -288
185 172 -488
185 173 -35
185 176 -837
185 178 -314
185 182 -485
185 184 -221
185 192 -568
185 193 -295
185 201 -340
185 202 -397
185 204 -235
185 217 -308
185 221 -250
185 227 -392
185 230 -389
185 240 -195
185 241 -480
185 246 -420
185 247 -314
185 251 -189
185 252 -310
185 257 -229
185 264 -302
185 266 -477
185 268 -181
185 269 -82
185 271 -471
185 274 -196
185 280 -297
185 290 -319
185 293 -303
185 294 -269
185 298 -345
185 304 -265
185 305 -230
185 307 -432
185 308 -331
185 313 -427
185 321 -317
185 323 -274
185 324 -388
185 325 -272
185 326 -260
185 331 -419
185 336 -304
185 342 -286
185 344 -300
185 349 -265
185 350 -365
185 354 -250
185 355 -317
185 360 -424
185 361 -362
185 364 -352
185 366 -359
185 367 -418
185 368 -429
185 369 -429
185 378 -422
185 383 -414
185 389 -272
185 390 -184
185 393 -340
185 394 -492
185 396 -425
185 398 -212
185 402 -248
185 408 -301
185 416 -255
185 417 -335
185 419 -410
185 420 -375
185 434 -262
185 435 -222
185 437 -197
185 438 -201
185 441 -269
185 444 -305
193 1 -317
193 2 -280
193 3 -204
193 4 -528
193 6 -228
193 7 -322
193 8 -245
193 9 -212
193 10 -650
193 11 -272
193 12 -230
193 13 -279
193 14 -756
193 15 -247
193 16 -162
193 17 -538
193 19 -66
193 20 -300
193 22 -405
193 23 -234
193 26 -442
193 27 -105
193 28 -294
193 29 -370
193 32 -250
193 33 -230
193 36 -326
193 38 -528
193 39 -234
193 40 -70
193 41 -311
193 43 -222
193 45 -474
193 46 -162
193 47 -372
193 48 -505
193 49 -288
193 50 -265
193 52 -214
193 53 -417
193 54 -263
193 55 -231
193 56 -761
193 57 -412
193 59 -270
193 60 -384
193 62 -620
193 63 -255
193 64 -686
193 65 -254
193 67 -186
193 68 -75
193 69 -198
193 71 -184
193 72 -448
193 74 -155
193 75 -604
193 76 -119
193 77 -300
193 78 -135
193 80 -638
193 81 -250
193 82 -311
193 83 -220
193 85 -161
193 86 -197
193 87 -245
193 90 -244
193 91 -815
193 93 -826
193 94 -159
193 95 -197
193 96 -31
193 97 -287
193 99 -302
193 100 -353
193 101 -230
193 102 -136
193 103 -386
193 104 -801
193 106 -700
193 108 -285
193 109 -271
193 110 -309
193 111 -665
193 112 -345
193 113 -427
193 115 -300
193 116 -488
193 117 -272
193 119 -253
193 121 -693
193 122 -755
193 123 -191
193 124 -1510
193 125 -296
193 126 -769
193 127 -237
193 128 -158
193 129 -218
193 130 -175
193 131 -325
193 132 -350
193 133 -434
193 134 -372
193 136 -65
193 137 -300
193 139 -180
193 140 -250
193 142 -275
193 143 -233
193 145 -753
193 147 -816
193 150 -315
193 151 -724
193 152 -500
193 153 -223
193 156 -379
193 157 -252
193 158 -182
193 159 -164
193 160 -246
193 161 -179
193 162 -174
193 163 -196
193 164 -1491
193 165 -300
193 166 -309
193 167 -329
193 168 -265
193 169 -197
193 170 -195
193 171 -686
193 172 -407
193 173 -331
193 176 -684
193 178 -140
193 179 -209
193 180 -168
193 181 -465
193 182 -404
193 184 -120
193 185 -381
193 189 -269
193 190 -228
193 192 -505
193 194 -190
193 195 -376
193 196 -545
193 197 -495
193 198 -312
193 200 -796
193 201 -242
193 202 -457
193 204 -244
193 206 -670
193 210 -165
193 211 -235
193 213 -218
193 214 -505
193 215 -270
193 217 -161
193 219 -870
193 221 -251
193 222 -209
193 223 -245
193 226 -300
193 227 -243
193 228 -780
193 229 -265
193 230 -345
193 231 -280
193 233 -277
193 234 -490
193 236 -767
193 237 -202
193 238 -685
193 239 -925
193 240 -319
193 241 -267
193 242 -243
193 243 -760
193 244 -210
193 245 -260
193 246 -440
193 247 -190
193 248 -260
193 249 -175
193 251 -236
193 252 -234
193 255 -288
193 256 -322
193 257 -322
193 258 -586
193 259 -257
193 260 -701
193 261 -631
193 263 -360
193 264 -110
193 265 -176
193 266 -107
193 267 -267
193 268 -220
193 269 -192
193 270 -385
193 271 -426
193 272 -234
193 273 -614
193 274 -216
193 275 -1619
193 276 -221
193 278 -643
193 279 -210
193 280 -251
193 281 -594
193 282 -330
193 283 -1660
193 284 -245
193 285 -258
193 288 -427
193 290 -85
193 291 -180
193 292 -258
193 293 -217
193 294 -140
193 295 -244
193 296 -196
193 298 -85
193 301 -664
193 302 -435
193 303 -553
193 304 -237
193 305 -271
193 306 -396
193 307 -391
193 308 -360
193 309 -271
193 310 -271
193 312 -260
193 313 -425
193 315 -490
193 316 -677
193 317 -271
193 319 -179
193 321 -245
193 323 -125
193 324 -340
193 325 -401
193 326 -201
193 327 -630
193 328 -478
193 330 -233
193 331 -429
193 333 -702
193 336 -220
193 337 -510
193 339 -302
193 341 -283
193 342 -171
193 344 -328
193 345 -692
193 346 -776
193 347 -373
193 348 -442
193 349 -311
193 350 -197
193 351 -670
193 352 -177
193 354 -290
193 355 -208
193 356 -800
193 357 -367
193 359 -590
193 360 -423
193 361 -243
193 363 -222
193 364 -375
193 365 -280
193 366 -250
193 367 -404
193 368 -479
193 369 -480
193 370 -680
193 372 -520
193 373 -1623
193 375 -635
193 376 -220
193 378 -388
193 379 -332
193 382 -788
193 383 -430
193 385 -230
193 386 -761
193 388 -226
193 389 -309
193 390 -284
193 393 -226
193 394 -439
193 395 -254
193 396 -250
193 398 -341
193 399 -488
193 401 -467
193 402 -138
193 403 -221
193 404 -755
193 406 -239
193 408 -50
193 409 -1686
193 411 -280
193 412 -396
193 413 -326
193 415 -225
193 416 -224
193 417 -280
193 418 -167
193 419 -342
193 420 -226
193 421 -204
193 422 -479
193 423 -243
193 424 -757
193 428 -468
193 430 -320
193 432 -250
193 434 -102
193 435 -369
193 436 -515
193 437 -331
193 438 -279
193 440 -170
193 441 -245
193 443 -260
193 444 -270
193 445 -271
193 447 -240
193 448 -849
193 449 -170
193 451 -354
193 452 -852
195 1 -44
195 6 -572
195 7 -493
195 14 -669
195 15 -327
195 16 -308
195 19 -325
195 23 -366
195 27 -344
195 39 -886
195 45 -495
195 46 -341
195 49 -65
195 52 -291
195 53 -640
195 63 -363
195 68 -405
195 74 -269
195 76 -299
195 78 -322
195 82 -465
195 86 -290
195 94 -344
195 95 -366
195 100 -327
195 101 -344
195 102 -297
195 110 -260
195 112 -263
195 115 -505
195 127 -360
195 129 -296
195 134 -284
195 136 -489
195 139 -446
195 153 -261
195 157 -246
195 159 -361
195 167 -392
195 170 -332
195 173 -413
195 176 -842
195 178 -373
195 184 -286
195 193 -595
195 201 -341
195 204 -259
195 217 -309
195 221 -270
195 227 -393
195 230 -394
195 240 -270
195 241 -481
195 246 -425
195 247 -315
195 251 -262
195 252 -610
195 256 -659
195 257 -234
195 264 -303
195 266 -482
195 268 -292
195 269 -137
195 274 -265
195 280 -597
195 290 -320
195 293 -603
195 294 -337
195 298 -346
195 304 -453
195 305 -345
195 307 -437
195 308 -386
195 313 -432
195 321 -318
195 323 -369
195 324 -389
195 326 -315
195 331 -424
195 336 -604
195 342 -586
195 349 -270
195 350 -366
195 354 -274
195 355 -318
195 360 -429
195 361 -363
195 364 -357
195 366 -401
195 367 -423
195 368 -434
195 369 -434
195 383 -419
195 389 -277
195 393 -341
195 394 -497
195 396 -426
195 398 -217
195 402 -305
195 408 -451
195 413 -408
195 416 -302
195 417 -336
195 419 -415
195 420 -461
195 434 -314
195 435 -281
195 438 -296
195 441 -569
195 444 -428
201 1 -248
201 3 -179
201 5 -268
201 6 -209
201 7 -293
201 8 -352
201 9 -211
201 11 -177
201 14 -644
201 15 -179
201 16 -212
201 19 -128
201 20 -370
201 21 -286
201 23 -279
201 27 -180
201 28 -224
201 32 -237
201 36 -243
201 38 -441
201 39 -213
201 40 -213
201 41 -243
201 43 -159
201 45 -470
201 46 -212
201 47 -450
201 49 -246
201 50 -412
201 51 -267
201 52 -156
201 53 -615
201 55 -223
201 57 -383
201 60 -1030
201 63 -147
201 65 -155
201 66 -207
201 67 -177
201 68 -189
201 69 -168
201 71 -191
201 74 -45
201 76 -62
201 78 -148
201 82 -280
201 84 -192
201 85 -257
201 86 -165
201 87 -275
201 90 -580
201 94 -230
201 95 -157
201 96 -254
201 100 -249
201 101 -170
201 102 -50
201 103 -432
201 107 -264
201 109 -214
